
0,0.0,0.0,-0.20253164556962025,-0.10126582278481013,-0.3333333333333333,-0.2911392405063291,-0.3924050632911392,-0.4641350210970464,-0.4767932489451477,-0.5780590717299579,-0.1729957805907173,-0.510548523206751,-0.2109704641350211,-0.7130801687763713,-0.22784810126582278,-0.8354430379746836,-0.23628691983122363,-0.9409282700421941,-0.046413502109704644,-0.5232067510548524,-0.04219409282700422,-0.7468354430379747,-0.04219409282700422,-0.8860759493670886,-0.04219409282700422,-1.0,0.07172995780590717,-0.4810126582278481,0.08860759493670886,-0.6877637130801688,0.09282700421940929,-0.8143459915611815,0.08860759493670886,-0.919831223628692,0.18143459915611815,-0.4050632911392405,0.22784810126582278,-0.5443037974683544,0.24050632911392406,-0.6371308016877637,0.2489451476793249,-0.729957805907173
0,0.0,0.0,-0.21153846153846154,-0.11153846153846154,-0.3576923076923077,-0.2923076923076923,-0.4269230769230769,-0.45384615384615384,-0.48846153846153845,-0.5807692307692308,-0.17692307692307693,-0.5230769230769231,-0.21923076923076923,-0.7269230769230769,-0.23846153846153847,-0.8461538461538461,-0.24615384615384617,-0.95,-0.05,-0.5307692307692308,-0.046153846153846156,-0.7538461538461538,-0.046153846153846156,-0.8884615384615384,-0.05,-1.0,0.06538461538461539,-0.49615384615384617,0.08076923076923077,-0.6961538461538461,0.08461538461538462,-0.8192307692307692,0.08076923076923077,-0.9230769230769231,0.17692307692307693,-0.4307692307692308,0.2076923076923077,-0.5769230769230769,0.2153846153846154,-0.676923076923077,0.21923076923076923,-0.7653846153846153
0,0.0,0.0,-0.20306513409961685,-0.11494252873563218,-0.34099616858237547,-0.2988505747126437,-0.4061302681992337,-0.46360153256704983,-0.46360153256704983,-0.5938697318007663,-0.16091954022988506,-0.5287356321839081,-0.19923371647509577,-0.7318007662835249,-0.21839080459770116,-0.8505747126436781,-0.2260536398467433,-0.9578544061302682,-0.034482758620689655,-0.5363984674329502,-0.03065134099616858,-0.7586206896551724,-0.02681992337164751,-0.89272030651341,-0.02681992337164751,-1.0,0.08045977011494253,-0.49808429118773945,0.09961685823754789,-0.6934865900383141,0.10344827586206896,-0.8160919540229885,0.10727969348659004,-0.9195402298850575,0.18773946360153257,-0.42911877394636017,0.21839080459770116,-0.5747126436781609,0.22988505747126436,-0.6704980842911877,0.23754789272030652,-0.7586206896551724
0,0.0,0.0,-0.2054263565891473,-0.11627906976744186,-0.3488372093023256,-0.3023255813953488,-0.41472868217054265,-0.46511627906976744,-0.46511627906976744,-0.5968992248062015,-0.15891472868217055,-0.5310077519379846,-0.19767441860465115,-0.7364341085271318,-0.2131782945736434,-0.8565891472868217,-0.22093023255813954,-0.9612403100775194,-0.03488372093023256,-0.5348837209302325,-0.027131782945736434,-0.7596899224806202,-0.023255813953488372,-0.8914728682170543,-0.023255813953488372,-1.0,0.07751937984496124,-0.49612403100775193,0.10077519379844961,-0.6937984496124031,0.10465116279069768,-0.813953488372093,0.10465116279069768,-0.9147286821705426,0.1821705426356589,-0.42248062015503873,0.2131782945736434,-0.5658914728682171,0.22093023255813954,-0.6550387596899225,0.2248062015503876,-0.7403100775193798
0,0.0,0.0,-0.203125,-0.11328125,-0.34375,-0.30078125,-0.41015625,-0.46875,-0.46484375,-0.6015625,-0.15625,-0.53125,-0.1953125,-0.73828125,-0.2109375,-0.859375,-0.21875,-0.96484375,-0.02734375,-0.53515625,-0.01953125,-0.76171875,-0.015625,-0.89453125,-0.015625,-1.0,0.08203125,-0.49609375,0.10546875,-0.6953125,0.11328125,-0.81640625,0.1171875,-0.91796875,0.1875,-0.421875,0.22265625,-0.5625,0.23046875,-0.65625,0.234375,-0.73828125
0,0.0,0.0,-0.20155038759689922,-0.11627906976744186,-0.34108527131782945,-0.3062015503875969,-0.4069767441860465,-0.47674418604651164,-0.46124031007751937,-0.6085271317829457,-0.15503875968992248,-0.5348837209302325,-0.1937984496124031,-0.7403100775193798,-0.2131782945736434,-0.8565891472868217,-0.22093023255813954,-0.9651162790697675,-0.027131782945736434,-0.5387596899224806,-0.01937984496124031,-0.7596899224806202,-0.01937984496124031,-0.8953488372093024,-0.015503875968992248,-1.0,0.08139534883720931,-0.49612403100775193,0.10465116279069768,-0.6937984496124031,0.1124031007751938,-0.813953488372093,0.11627906976744186,-0.9147286821705426,0.18604651162790697,-0.4186046511627907,0.21705426356589147,-0.562015503875969,0.22868217054263565,-0.6511627906976745,0.23255813953488372,-0.7325581395348837
0,0.0,0.0,-0.20233463035019456,-0.12062256809338522,-0.33852140077821014,-0.30739299610894943,-0.4046692607003891,-0.47470817120622566,-0.45525291828793774,-0.6108949416342413,-0.1517509727626459,-0.5330739299610895,-0.19455252918287938,-0.7392996108949417,-0.21011673151750973,-0.8599221789883269,-0.2178988326848249,-0.9688715953307393,-0.027237354085603113,-0.5369649805447471,-0.019455252918287938,-0.7587548638132295,-0.01556420233463035,-0.8949416342412452,-0.01556420233463035,-1.0,0.08560311284046693,-0.4980544747081712,0.10505836575875487,-0.6926070038910506,0.11673151750972763,-0.8132295719844358,0.12062256809338522,-0.914396887159533,0.19066147859922178,-0.42412451361867703,0.22568093385214008,-0.5603112840466926,0.23735408560311283,-0.6498054474708171,0.24124513618677043,-0.7315175097276264
0,0.0,0.0,-0.20233463035019456,-0.12062256809338522,-0.33852140077821014,-0.30739299610894943,-0.3968871595330739,-0.4785992217898833,-0.4591439688715953,-0.6108949416342413,-0.1556420233463035,-0.5291828793774319,-0.19455252918287938,-0.7354085603112841,-0.2140077821011673,-0.8560311284046692,-0.22178988326848248,-0.9610894941634242,-0.0311284046692607,-0.5330739299610895,-0.023346303501945526,-0.754863813229572,-0.019455252918287938,-0.8910505836575876,-0.01556420233463035,-1.0,0.07782101167315175,-0.49416342412451364,0.10116731517509728,-0.688715953307393,0.10894941634241245,-0.8054474708171206,0.10894941634241245,-0.9105058365758755,0.1828793774319066,-0.42023346303501946,0.2140077821011673,-0.556420233463035,0.22568093385214008,-0.6459143968871596,0.22957198443579765,-0.7276264591439688
0,0.0,0.0,-0.20703125,-0.1171875,-0.3359375,-0.3046875,-0.39453125,-0.4765625,-0.453125,-0.609375,-0.16015625,-0.53125,-0.1953125,-0.734375,-0.21484375,-0.85546875,-0.22265625,-0.96484375,-0.03515625,-0.53515625,-0.03125,-0.7578125,-0.02734375,-0.89453125,-0.0234375,-1.0,0.07421875,-0.49609375,0.09375,-0.69140625,0.09765625,-0.80859375,0.1015625,-0.9140625,0.17578125,-0.421875,0.2109375,-0.5546875,0.21875,-0.64453125,0.22265625,-0.73046875
0,0.0,0.0,-0.19844357976653695,-0.11673151750972763,-0.32684824902723736,-0.30739299610894943,-0.3852140077821012,-0.47470817120622566,-0.4396887159533074,-0.6108949416342413,-0.1517509727626459,-0.5291828793774319,-0.19066147859922178,-0.7354085603112841,-0.21011673151750973,-0.8560311284046692,-0.2178988326848249,-0.9610894941634242,-0.027237354085603113,-0.5369649805447471,-0.019455252918287938,-0.7587548638132295,-0.01556420233463035,-0.8910505836575876,-0.01556420233463035,-1.0,0.08171206225680934,-0.49416342412451364,0.10116731517509728,-0.688715953307393,0.10894941634241245,-0.8093385214007782,0.10894941634241245,-0.914396887159533,0.1828793774319066,-0.42023346303501946,0.2178988326848249,-0.556420233463035,0.22568093385214008,-0.6459143968871596,0.22568093385214008,-0.7315175097276264
